,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3360,"Block Group 1, Census Tract 8241.15, Cook County, Illinois",54.0,604,0,16,0,9,60,13,35,5,0,16,106,116,209,1453,1353,50,35,17,031,824115,1
3361,"Block Group 2, Census Tract 8241.15, Cook County, Illinois",37.9,828,18,25,37,18,61,93,48,36,28,61,62,94,243,1838,1542,127,90,17,031,824115,2
3362,"Block Group 1, Census Tract 8241.16, Cook County, Illinois",35.3,638,0,17,9,9,18,70,26,52,13,30,40,89,432,1376,1107,168,72,17,031,824116,1
3363,"Block Group 2, Census Tract 8241.16, Cook County, Illinois",52.3,213,11,8,0,9,18,18,19,0,17,37,0,19,57,431,431,0,0,17,031,824116,2
3364,"Block Group 4, Census Tract 8241.16, Cook County, Illinois",50.9,638,25,14,68,16,35,44,42,33,35,75,51,77,80,1093,1020,44,16,17,031,824116,4
3365,"Block Group 3, Census Tract 8241.16, Cook County, Illinois",32.2,619,22,17,49,0,28,33,91,27,37,27,53,104,315,1515,1227,55,220,17,031,824116,3
3366,"Block Group 3, Census Tract 8241.17, Cook County, Illinois",52.7,829,0,18,0,61,25,31,67,34,0,40,99,90,55,1989,1712,11,247,17,031,824117,3
3367,"Block Group 1, Census Tract 8241.17, Cook County, Illinois",47.6,524,13,0,0,32,0,0,0,0,0,42,46,39,154,1417,1351,0,66,17,031,824117,1
3368,"Block Group 2, Census Tract 8241.17, Cook County, Illinois",40.5,1185,14,0,0,14,14,15,48,0,13,16,192,163,309,3908,2936,219,676,17,031,824117,2
3369,"Block Group 4, Census Tract 8241.17, Cook County, Illinois",43.3,776,30,0,46,0,29,16,0,20,33,26,168,97,39,1828,1628,34,166,17,031,824117,4
3370,"Block Group 1, Census Tract 8241.19, Cook County, Illinois",46.2,706,0,0,19,0,17,30,0,13,20,48,41,86,218,2026,1931,0,63,17,031,824119,1
3371,"Block Group 2, Census Tract 8241.19, Cook County, Illinois",52.4,1369,61,41,25,21,34,40,20,20,44,271,108,166,91,3362,2923,0,419,17,031,824119,2
3372,"Block Group 4, Census Tract 8241.20, Cook County, Illinois",51.8,962,15,0,43,25,25,46,0,89,50,46,122,112,135,2316,1974,19,132,17,031,824120,4
3373,"Block Group 2, Census Tract 8241.20, Cook County, Illinois",47.4,730,15,0,0,0,15,45,29,18,0,53,47,42,64,2048,1979,59,10,17,031,824120,2
3374,"Block Group 1, Census Tract 8241.20, Cook County, Illinois",49.0,830,0,0,14,0,15,15,25,16,26,45,45,78,182,2263,2049,144,70,17,031,824120,1
3375,"Block Group 3, Census Tract 8241.20, Cook County, Illinois",52.8,875,25,31,0,30,165,85,44,50,14,39,52,77,116,1905,1699,0,153,17,031,824120,3
3376,"Block Group 2, Census Tract 8241.21, Cook County, Illinois",37.6,613,29,45,0,12,19,12,15,32,36,57,60,143,113,1325,1194,26,100,17,031,824121,2
3377,"Block Group 1, Census Tract 8241.21, Cook County, Illinois",42.3,600,28,10,5,16,9,9,47,10,0,9,91,138,42,1717,1566,78,35,17,031,824121,1
3378,"Block Group 2, Census Tract 8241.22, Cook County, Illinois",48.6,929,19,11,15,67,11,96,61,11,50,62,67,162,448,2341,2278,0,26,17,031,824122,2
3379,"Block Group 3, Census Tract 8241.22, Cook County, Illinois",45.8,668,0,0,0,20,20,14,0,27,0,25,16,42,229,1834,1668,132,34,17,031,824122,3
3380,"Block Group 1, Census Tract 8241.22, Cook County, Illinois",38.3,696,19,0,18,11,0,30,42,28,85,60,77,119,76,1446,1326,42,78,17,031,824122,1
3381,"Block Group 1, Census Tract 8241.23, Cook County, Illinois",45.9,294,0,0,0,0,27,0,0,0,18,63,20,29,60,800,757,0,0,17,031,824123,1
3382,"Block Group 4, Census Tract 8241.23, Cook County, Illinois",40.1,456,74,0,53,13,0,30,32,12,14,32,95,17,376,852,764,12,76,17,031,824123,4
3383,"Block Group 2, Census Tract 8241.23, Cook County, Illinois",34.9,853,38,29,65,30,46,64,0,72,33,61,74,108,564,2105,1800,95,172,17,031,824123,2
3384,"Block Group 5, Census Tract 8241.23, Cook County, Illinois",44.9,422,0,0,0,13,17,12,12,0,0,14,28,152,56,1116,1103,13,0,17,031,824123,5
3385,"Block Group 3, Census Tract 8241.23, Cook County, Illinois",34.9,740,22,14,37,38,34,31,0,61,12,18,78,183,89,1911,1723,51,117,17,031,824123,3
3386,"Block Group 3, Census Tract 8243, Cook County, Illinois",40.5,496,139,36,17,101,0,30,0,8,16,16,58,51,16,1025,15,989,0,17,031,824300,3
3387,"Block Group 1, Census Tract 8243, Cook County, Illinois",43.3,343,56,20,78,0,27,20,21,10,6,0,29,30,8,852,194,658,0,17,031,824300,1
3388,"Block Group 2, Census Tract 8243, Cook County, Illinois",45.0,784,199,95,50,8,41,35,15,62,9,65,113,72,58,2451,67,2321,12,17,031,824300,2
3389,"Block Group 1, Census Tract 8244, Cook County, Illinois",48.2,874,77,91,89,81,75,32,40,27,39,35,93,107,394,1803,979,787,7,17,031,824400,1
3390,"Block Group 1, Census Tract 8245.03, Cook County, Illinois",27.9,541,0,0,16,82,0,21,90,0,13,98,73,148,63,785,641,129,15,17,031,824503,1
3391,"Block Group 3, Census Tract 8245.03, Cook County, Illinois",53.4,486,0,0,15,36,0,12,37,21,16,57,70,115,15,1223,1223,0,0,17,031,824503,3
3392,"Block Group 5, Census Tract 8245.03, Cook County, Illinois",38.9,813,135,20,13,18,21,26,36,14,33,75,227,59,139,1610,1574,36,0,17,031,824503,5
3393,"Block Group 2, Census Tract 8245.03, Cook County, Illinois",36.9,626,15,19,69,0,44,25,36,15,31,108,91,51,194,1140,1065,0,75,17,031,824503,2
3394,"Block Group 4, Census Tract 8245.03, Cook County, Illinois",46.1,616,0,0,31,19,0,0,54,0,18,14,36,35,54,1910,1449,382,79,17,031,824503,4
3395,"Block Group 1, Census Tract 8245.05, Cook County, Illinois",38.3,1326,54,81,22,0,36,61,0,99,103,144,32,292,649,2747,2247,146,325,17,031,824505,1
3396,"Block Group 3, Census Tract 8245.05, Cook County, Illinois",44.6,662,39,0,44,0,0,34,0,12,4,26,40,204,78,1772,1728,0,44,17,031,824505,3
3397,"Block Group 2, Census Tract 8245.05, Cook County, Illinois",49.7,562,17,0,24,25,13,16,0,20,14,13,67,20,77,1324,1324,0,0,17,031,824505,2
3398,"Block Group 2, Census Tract 8245.06, Cook County, Illinois",37.0,351,0,16,12,12,0,0,50,16,14,34,30,12,0,1080,1056,0,24,17,031,824506,2
3399,"Block Group 5, Census Tract 8245.06, Cook County, Illinois",51.7,650,15,12,52,25,23,11,13,12,11,56,79,73,40,1580,1455,79,0,17,031,824506,5
3400,"Block Group 4, Census Tract 8245.06, Cook County, Illinois",45.3,1017,0,25,12,86,27,75,90,0,14,79,147,197,220,1723,1539,32,137,17,031,824506,4
3401,"Block Group 3, Census Tract 8245.06, Cook County, Illinois",41.2,979,10,0,66,95,46,64,11,21,0,208,41,213,364,1875,1820,25,30,17,031,824506,3
3402,"Block Group 1, Census Tract 8245.06, Cook County, Illinois",35.6,238,0,11,0,12,0,47,0,10,0,8,57,0,0,665,630,12,23,17,031,824506,1
3403,"Block Group 1, Census Tract 8245.07, Cook County, Illinois",38.2,881,49,70,113,21,21,79,37,57,20,76,69,99,381,1665,1501,21,143,17,031,824507,1
3404,"Block Group 2, Census Tract 8245.07, Cook County, Illinois",41.9,835,47,10,8,46,11,10,25,0,30,112,88,124,90,2248,1940,165,0,17,031,824507,2
3405,"Block Group 2, Census Tract 8246.01, Cook County, Illinois",44.5,427,33,26,11,39,0,12,56,11,10,46,19,66,76,877,854,23,0,17,031,824601,2
3406,"Block Group 3, Census Tract 8246.01, Cook County, Illinois",42.5,290,14,10,0,0,25,9,0,0,35,50,82,9,39,739,722,0,17,17,031,824601,3
3407,"Block Group 1, Census Tract 8246.01, Cook County, Illinois",39.2,436,0,0,9,10,0,7,10,0,0,25,115,128,172,1084,978,24,0,17,031,824601,1
3408,"Block Group 4, Census Tract 8246.01, Cook County, Illinois",40.1,645,0,8,43,19,0,0,58,10,52,19,86,155,503,1330,1318,12,0,17,031,824601,4
3409,"Block Group 4, Census Tract 8246.02, Cook County, Illinois",31.6,314,0,0,34,0,0,14,52,16,0,0,47,71,119,655,498,75,82,17,031,824602,4
3410,"Block Group 5, Census Tract 8246.02, Cook County, Illinois",40.3,495,39,154,0,16,0,14,36,0,72,61,69,0,93,1023,942,81,0,17,031,824602,5
3411,"Block Group 1, Census Tract 8246.02, Cook County, Illinois",47.3,476,0,0,40,0,16,14,12,32,15,34,60,97,101,1085,1049,0,36,17,031,824602,1
3412,"Block Group 2, Census Tract 8246.02, Cook County, Illinois",41.0,516,0,30,0,0,15,34,16,0,47,75,32,29,55,1386,1313,0,73,17,031,824602,2
3413,"Block Group 3, Census Tract 8246.02, Cook County, Illinois",44.5,702,17,0,60,20,18,47,131,0,21,137,71,81,429,1400,1313,87,0,17,031,824602,3
3414,"Block Group 2, Census Tract 8247.01, Cook County, Illinois",34.9,393,0,13,0,0,9,0,0,12,26,8,54,31,294,1083,998,0,20,17,031,824701,2
3415,"Block Group 1, Census Tract 8247.01, Cook County, Illinois",34.3,598,34,0,16,23,8,0,36,10,0,59,105,199,663,1005,801,168,19,17,031,824701,1
3416,"Block Group 3, Census Tract 8247.01, Cook County, Illinois",42.3,439,90,0,12,13,0,0,67,9,50,31,90,15,315,999,791,78,0,17,031,824701,3
3417,"Block Group 1, Census Tract 8247.02, Cook County, Illinois",37.6,580,97,75,0,17,33,32,62,22,22,21,65,73,450,1107,752,269,12,17,031,824702,1
3418,"Block Group 3, Census Tract 8247.02, Cook County, Illinois",45.5,822,47,12,32,25,20,18,42,151,53,59,78,187,502,1595,1326,199,35,17,031,824702,3
3419,"Block Group 2, Census Tract 8247.02, Cook County, Illinois",34.5,622,76,36,18,5,0,34,9,27,100,34,44,156,502,1544,1290,208,0,17,031,824702,2
3420,"Block Group 3, Census Tract 8248, Cook County, Illinois",17.5,605,104,58,11,35,38,31,85,39,48,91,15,14,934,1577,132,1403,0,17,031,824800,3
3421,"Block Group 1, Census Tract 8248, Cook County, Illinois",23.0,710,142,62,49,24,41,57,13,18,45,55,111,29,1638,628,401,227,0,17,031,824800,1
3422,"Block Group 2, Census Tract 8248, Cook County, Illinois",42.4,464,76,30,14,14,43,59,17,12,58,0,83,0,394,886,577,309,0,17,031,824800,2
3423,"Block Group 4, Census Tract 8248, Cook County, Illinois",27.9,595,44,62,27,14,31,63,0,51,0,59,42,162,1530,507,435,18,0,17,031,824800,4
3424,"Block Group 1, Census Tract 8249, Cook County, Illinois",38.3,459,38,0,79,32,67,30,16,0,19,83,16,38,166,1057,142,915,0,17,031,824900,1
3425,"Block Group 2, Census Tract 8249, Cook County, Illinois",29.8,681,164,33,108,10,36,27,37,30,22,42,34,33,181,1742,426,1303,6,17,031,824900,2
3426,"Block Group 1, Census Tract 8250, Cook County, Illinois",46.6,808,73,58,67,37,41,129,0,6,10,41,43,60,281,1734,1587,100,30,17,031,825000,1
3427,"Block Group 3, Census Tract 8250, Cook County, Illinois",43.3,603,8,0,29,29,41,19,0,30,11,40,74,163,235,1546,1483,13,36,17,031,825000,3
3428,"Block Group 2, Census Tract 8250, Cook County, Illinois",45.0,595,67,54,46,0,11,32,19,40,20,63,67,59,291,928,547,329,41,17,031,825000,2
3429,"Block Group 2, Census Tract 8252, Cook County, Illinois",37.0,415,5,0,20,4,5,21,7,21,19,57,52,99,379,1012,616,258,27,17,031,825200,2
3430,"Block Group 1, Census Tract 8252, Cook County, Illinois",34.0,270,0,0,3,0,3,18,19,0,20,32,26,95,336,436,396,36,0,17,031,825200,1
3431,"Block Group 3, Census Tract 8253.02, Cook County, Illinois",42.0,738,16,0,13,0,15,12,63,13,24,50,106,111,339,1940,1628,240,56,17,031,825302,3
3432,"Block Group 1, Census Tract 8253.02, Cook County, Illinois",44.5,802,87,18,0,19,21,0,48,66,33,39,199,74,448,1757,1402,240,115,17,031,825302,1
3433,"Block Group 2, Census Tract 8253.02, Cook County, Illinois",32.0,750,0,22,0,28,29,102,88,64,77,165,0,88,118,1628,1094,534,0,17,031,825302,2
3434,"Block Group 2, Census Tract 8253.03, Cook County, Illinois",35.4,314,0,6,29,10,0,0,0,0,0,12,53,99,10,950,950,0,0,17,031,825303,2
3435,"Block Group 4, Census Tract 8253.03, Cook County, Illinois",27.7,337,25,15,0,0,22,0,31,31,0,9,31,87,21,973,945,0,28,17,031,825303,4
3436,"Block Group 3, Census Tract 8253.03, Cook County, Illinois",47.0,223,0,0,0,46,11,0,0,10,16,7,36,37,105,385,327,0,11,17,031,825303,3
3437,"Block Group 1, Census Tract 8253.03, Cook County, Illinois",39.1,661,44,20,36,29,80,9,44,57,18,51,144,62,352,1180,967,198,15,17,031,825303,1
3438,"Block Group 1, Census Tract 8253.04, Cook County, Illinois",40.3,919,22,24,10,38,59,42,8,36,7,152,151,141,623,1603,1495,12,85,17,031,825304,1
3439,"Block Group 2, Census Tract 8253.04, Cook County, Illinois",39.8,692,15,9,0,20,8,37,26,0,31,53,53,138,140,1791,1780,0,11,17,031,825304,2
3440,"Block Group 1, Census Tract 8254, Cook County, Illinois",37.6,605,0,0,62,16,0,0,13,0,0,52,131,51,182,1536,1536,0,0,17,031,825400,1
3441,"Block Group 3, Census Tract 8254, Cook County, Illinois",46.3,674,47,15,14,0,46,72,28,103,0,65,66,67,216,1027,790,237,0,17,031,825400,3
3442,"Block Group 2, Census Tract 8254, Cook County, Illinois",35.6,893,30,86,31,30,60,0,63,25,13,178,81,100,199,1938,1848,0,76,17,031,825400,2
3443,"Block Group 1, Census Tract 8255.01, Cook County, Illinois",47.9,394,38,32,46,32,17,56,13,7,45,0,51,6,1,904,118,786,0,17,031,825501,1
3444,"Block Group 2, Census Tract 8255.01, Cook County, Illinois",42.5,805,28,71,68,58,12,15,8,5,63,94,153,102,0,2291,217,2056,0,17,031,825501,2
3445,"Block Group 3, Census Tract 8255.01, Cook County, Illinois",33.8,718,60,23,56,39,38,17,45,50,11,97,52,96,106,1871,143,1728,0,17,031,825501,3
3446,"Block Group 1, Census Tract 8255.03, Cook County, Illinois",41.5,294,0,15,0,0,63,25,71,0,76,27,17,0,108,477,5,453,2,17,031,825503,1
3447,"Block Group 3, Census Tract 8255.03, Cook County, Illinois",31.9,543,100,0,25,0,43,20,22,0,45,62,59,65,0,1382,609,732,0,17,031,825503,3
3448,"Block Group 2, Census Tract 8255.03, Cook County, Illinois",40.2,383,58,0,0,28,0,70,0,0,69,0,45,39,0,1170,0,1170,0,17,031,825503,2
3449,"Block Group 4, Census Tract 8255.03, Cook County, Illinois",38.2,729,14,23,24,0,44,78,14,0,23,89,17,173,0,2127,27,2100,0,17,031,825503,4
3450,"Block Group 5, Census Tract 8255.03, Cook County, Illinois",44.4,633,61,0,24,0,35,0,36,23,17,63,49,131,34,1741,251,1332,158,17,031,825503,5
3451,"Block Group 1, Census Tract 8255.04, Cook County, Illinois",33.7,551,6,0,0,44,9,65,9,17,96,51,87,74,0,2222,68,2147,0,17,031,825504,1
3452,"Block Group 2, Census Tract 8255.04, Cook County, Illinois",46.0,744,27,14,8,18,125,124,63,44,14,76,65,96,53,1640,187,1441,0,17,031,825504,2
3453,"Block Group 1, Census Tract 8255.05, Cook County, Illinois",40.7,532,40,0,29,48,69,27,11,0,0,67,86,74,98,1515,230,1271,0,17,031,825505,1
3454,"Block Group 2, Census Tract 8255.05, Cook County, Illinois",33.1,264,0,6,24,17,9,12,0,25,13,17,10,51,0,1006,51,938,0,17,031,825505,2
3455,"Block Group 4, Census Tract 8255.05, Cook County, Illinois",40.5,560,45,7,10,15,10,30,21,55,35,0,100,144,17,1729,132,1559,38,17,031,825505,4
3456,"Block Group 3, Census Tract 8255.05, Cook County, Illinois",35.3,457,10,10,12,0,10,39,0,51,8,56,156,29,23,1152,34,1118,0,17,031,825505,3
3457,"Block Group 3, Census Tract 8256, Cook County, Illinois",34.0,384,13,40,0,56,0,12,41,34,0,34,28,69,210,1068,101,950,17,17,031,825600,3
3458,"Block Group 4, Census Tract 8256, Cook County, Illinois",36.7,187,0,0,15,9,10,9,19,9,0,9,7,52,228,426,217,209,0,17,031,825600,4
3459,"Block Group 1, Census Tract 8256, Cook County, Illinois",35.4,423,91,34,10,28,15,19,9,38,29,42,38,17,143,1300,0,1190,92,17,031,825600,1
3460,"Block Group 2, Census Tract 8256, Cook County, Illinois",32.9,764,108,52,61,45,117,38,78,0,0,60,77,54,187,2027,110,1852,0,17,031,825600,2
3461,"Block Group 3, Census Tract 8257, Cook County, Illinois",32.5,441,61,45,44,18,0,0,11,0,10,52,45,78,233,1035,77,958,0,17,031,825700,3
3462,"Block Group 1, Census Tract 8257, Cook County, Illinois",39.4,319,36,3,8,32,16,24,30,32,16,36,5,61,498,350,239,108,0,17,031,825700,1
3463,"Block Group 2, Census Tract 8257, Cook County, Illinois",34.4,625,38,53,52,37,47,33,34,69,18,84,38,77,306,1792,329,1453,0,17,031,825700,2
3464,"Block Group 1, Census Tract 8258.01, Cook County, Illinois",48.3,290,47,6,26,9,52,0,43,0,13,18,36,0,18,528,85,381,6,17,031,825801,1
3465,"Block Group 2, Census Tract 8258.01, Cook County, Illinois",26.4,556,23,12,22,28,17,32,36,35,16,45,151,102,0,1779,24,1755,0,17,031,825801,2
3466,"Block Group 3, Census Tract 8258.01, Cook County, Illinois",29.6,517,152,50,9,31,20,5,24,63,53,28,54,19,0,1234,0,1234,0,17,031,825801,3
3467,"Block Group 3, Census Tract 8258.02, Cook County, Illinois",34.9,705,0,0,67,47,58,91,53,26,34,0,0,66,683,1634,28,1560,0,17,031,825802,3
3468,"Block Group 1, Census Tract 8258.02, Cook County, Illinois",31.8,808,12,0,29,115,61,26,54,69,24,94,52,109,0,2722,87,2635,0,17,031,825802,1
3469,"Block Group 2, Census Tract 8258.02, Cook County, Illinois",36.2,656,80,116,13,56,0,29,68,77,22,43,38,72,0,1417,31,1386,0,17,031,825802,2
3470,"Block Group 2, Census Tract 8258.03, Cook County, Illinois",51.2,281,0,0,32,36,0,22,0,0,0,43,20,20,18,777,51,726,0,17,031,825803,2
3471,"Block Group 3, Census Tract 8258.03, Cook County, Illinois",40.5,415,34,26,10,0,3,0,0,0,19,48,99,102,195,710,165,545,0,17,031,825803,3
3472,"Block Group 4, Census Tract 8258.03, Cook County, Illinois",32.8,464,79,47,39,15,0,18,31,0,0,0,64,48,60,966,35,931,0,17,031,825803,4
3473,"Block Group 1, Census Tract 8258.03, Cook County, Illinois",55.6,606,36,118,77,8,14,99,8,0,13,83,33,83,180,1133,148,985,0,17,031,825803,1
3474,"Block Group 5, Census Tract 8258.03, Cook County, Illinois",27.5,575,79,102,30,0,38,33,8,37,81,21,105,13,0,1469,11,1434,11,17,031,825803,5
3475,"Block Group 3, Census Tract 8259, Cook County, Illinois",30.6,463,9,6,14,11,83,26,28,42,58,45,43,12,306,1408,111,1297,0,17,031,825900,3
3476,"Block Group 1, Census Tract 8259, Cook County, Illinois",29.2,340,29,27,22,15,36,7,33,23,15,22,20,40,40,1173,148,1008,0,17,031,825900,1
3477,"Block Group 2, Census Tract 8259, Cook County, Illinois",40.4,340,35,16,34,22,15,42,0,18,16,44,52,16,253,620,83,537,0,17,031,825900,2
3478,"Block Group 3, Census Tract 8260, Cook County, Illinois",18.9,270,11,19,23,0,81,8,20,52,0,33,13,0,451,427,52,375,0,17,031,826000,3
3479,"Block Group 2, Census Tract 8260, Cook County, Illinois",30.8,190,22,0,9,14,0,10,0,17,17,0,25,29,158,713,204,481,0,17,031,826000,2
3480,"Block Group 1, Census Tract 8260, Cook County, Illinois",30.4,408,69,11,18,62,0,18,0,4,54,59,39,44,360,869,189,680,0,17,031,826000,1
3481,"Block Group 3, Census Tract 8261, Cook County, Illinois",46.5,391,0,0,13,32,17,52,0,0,0,19,58,65,99,1106,271,817,0,17,031,826100,3
3482,"Block Group 4, Census Tract 8261, Cook County, Illinois",38.1,230,0,50,17,0,0,13,29,0,12,72,0,37,37,515,197,318,0,17,031,826100,4
3483,"Block Group 1, Census Tract 8261, Cook County, Illinois",18.4,362,78,0,0,65,0,88,14,0,0,32,0,49,155,1087,33,1018,14,17,031,826100,1
3484,"Block Group 2, Census Tract 8261, Cook County, Illinois",34.6,333,14,0,0,0,0,22,27,46,47,69,70,29,381,866,270,596,0,17,031,826100,2
3485,"Block Group 6, Census Tract 8261, Cook County, Illinois",31.4,463,0,63,0,57,39,8,19,15,0,93,66,89,333,1327,183,1142,0,17,031,826100,6
3486,"Block Group 5, Census Tract 8261, Cook County, Illinois",27.3,300,0,85,30,0,40,0,0,0,0,14,102,14,276,674,102,572,0,17,031,826100,5
3487,"Block Group 1, Census Tract 8262.01, Cook County, Illinois",50.6,296,62,29,3,8,26,46,13,0,0,0,38,71,1,466,136,330,0,17,031,826201,1
3488,"Block Group 3, Census Tract 8262.01, Cook County, Illinois",55.9,333,33,0,92,9,6,41,0,7,15,43,12,0,0,557,16,541,0,17,031,826201,3
3489,"Block Group 4, Census Tract 8262.01, Cook County, Illinois",71.4,840,96,134,156,53,32,43,59,15,17,102,64,25,7,1101,112,989,0,17,031,826201,4
3490,"Block Group 2, Census Tract 8262.01, Cook County, Illinois",45.9,417,42,8,9,50,0,11,17,10,26,4,32,68,50,1323,292,1027,4,17,031,826201,2
3491,"Block Group 1, Census Tract 8262.02, Cook County, Illinois",35.2,477,0,43,107,0,14,21,81,20,18,33,0,43,127,1144,293,783,0,17,031,826202,1
3492,"Block Group 5, Census Tract 8262.02, Cook County, Illinois",28.8,385,85,57,0,38,73,0,12,39,0,10,28,0,226,924,12,912,0,17,031,826202,5
3493,"Block Group 3, Census Tract 8262.02, Cook County, Illinois",30.0,498,95,14,0,0,17,24,19,0,30,61,84,154,415,983,274,670,0,17,031,826202,3
3494,"Block Group 2, Census Tract 8262.02, Cook County, Illinois",41.3,323,25,0,17,8,15,26,50,0,38,25,83,36,107,892,80,812,0,17,031,826202,2
3495,"Block Group 4, Census Tract 8262.02, Cook County, Illinois",37.7,225,18,37,37,18,13,19,0,0,0,19,64,0,13,530,180,350,0,17,031,826202,4
3496,"Block Group 2, Census Tract 8263.01, Cook County, Illinois",30.9,420,16,5,12,34,26,31,7,47,24,34,22,100,67,1258,127,1098,23,17,031,826301,2
3497,"Block Group 3, Census Tract 8263.01, Cook County, Illinois",27.3,494,100,0,7,6,16,95,0,7,13,11,69,70,533,1088,38,1050,0,17,031,826301,3
3498,"Block Group 1, Census Tract 8263.01, Cook County, Illinois",41.9,475,93,8,14,0,8,7,16,52,0,53,39,87,13,1133,66,1067,0,17,031,826301,1
3499,"Block Group 3, Census Tract 8263.03, Cook County, Illinois",40.5,339,26,8,8,0,60,10,40,17,16,34,23,64,0,1102,50,1037,0,17,031,826303,3
3500,"Block Group 2, Census Tract 8263.03, Cook County, Illinois",24.4,239,7,9,0,0,0,61,17,6,35,20,37,25,13,1197,39,1106,21,17,031,826303,2
3501,"Block Group 1, Census Tract 8263.03, Cook County, Illinois",39.6,324,10,26,9,0,25,28,18,47,32,36,9,51,11,1010,70,873,1,17,031,826303,1
3502,"Block Group 4, Census Tract 8263.03, Cook County, Illinois",40.2,460,45,0,25,12,39,62,36,0,48,21,35,53,0,1298,89,1174,17,17,031,826303,4
3503,"Block Group 3, Census Tract 8263.04, Cook County, Illinois",30.8,467,131,56,0,38,45,29,45,14,13,12,15,69,5,1120,38,1082,0,17,031,826304,3
3504,"Block Group 1, Census Tract 8263.04, Cook County, Illinois",44.6,387,113,72,28,0,22,19,20,7,0,0,8,74,0,728,24,704,0,17,031,826304,1
3505,"Block Group 2, Census Tract 8263.04, Cook County, Illinois",54.1,304,42,0,20,6,0,16,16,30,19,18,88,23,53,671,38,596,0,17,031,826304,2
3506,"Block Group 2, Census Tract 8264.01, Cook County, Illinois",35.2,581,95,17,47,26,15,22,55,41,12,44,55,51,176,1513,27,1462,12,17,031,826401,2
3507,"Block Group 1, Census Tract 8264.01, Cook County, Illinois",34.7,757,66,35,59,14,7,39,31,31,19,63,64,144,44,2194,59,2135,0,17,031,826401,1
3508,"Block Group 2, Census Tract 8264.02, Cook County, Illinois",41.8,329,36,0,31,9,9,16,33,19,9,46,48,29,126,963,35,928,0,17,031,826402,2
3509,"Block Group 4, Census Tract 8264.02, Cook County, Illinois",36.0,302,17,21,8,25,0,0,8,0,0,29,48,65,9,975,36,871,44,17,031,826402,4
3510,"Block Group 3, Census Tract 8264.02, Cook County, Illinois",36.3,396,31,34,35,11,23,31,0,57,0,16,59,24,0,1056,0,1056,0,17,031,826402,3
3511,"Block Group 1, Census Tract 8264.02, Cook County, Illinois",46.1,259,0,20,0,30,16,20,21,0,0,23,26,71,7,861,69,723,0,17,031,826402,1
3512,"Block Group 5, Census Tract 8264.02, Cook County, Illinois",32.4,337,0,25,39,0,28,61,30,34,0,38,30,29,179,908,17,882,0,17,031,826402,5
3513,"Block Group 1, Census Tract 8265, Cook County, Illinois",36.5,548,100,77,18,7,0,23,11,22,23,69,97,55,96,1584,54,1511,0,17,031,826500,1
3514,"Block Group 4, Census Tract 8265, Cook County, Illinois",45.3,508,71,24,18,10,23,18,0,80,56,17,71,49,87,1390,107,1283,0,17,031,826500,4
3515,"Block Group 3, Census Tract 8265, Cook County, Illinois",24.9,574,69,33,34,78,25,44,0,27,51,47,60,33,83,2170,112,1976,43,17,031,826500,3
3516,"Block Group 2, Census Tract 8265, Cook County, Illinois",25.9,333,88,6,49,0,43,15,31,52,6,8,16,10,0,1098,81,1011,0,17,031,826500,2
3517,"Block Group 1, Census Tract 8266, Cook County, Illinois",27.3,525,194,0,63,0,6,40,30,22,23,0,30,39,0,1549,89,1319,0,17,031,826600,1
3518,"Block Group 4, Census Tract 8266, Cook County, Illinois",23.4,377,165,23,37,0,65,13,0,16,4,30,9,15,39,1089,34,1055,0,17,031,826600,4
3519,"Block Group 3, Census Tract 8266, Cook County, Illinois",41.1,581,92,23,40,14,59,20,36,38,67,35,52,48,23,1376,18,1339,19,17,031,826600,3
3520,"Block Group 5, Census Tract 8266, Cook County, Illinois",36.3,292,27,0,0,29,0,10,0,6,58,17,21,48,0,834,34,800,0,17,031,826600,5
3521,"Block Group 2, Census Tract 8266, Cook County, Illinois",40.6,459,25,8,19,0,5,87,0,0,25,0,119,111,96,959,37,922,0,17,031,826600,2
3522,"Block Group 2, Census Tract 8267, Cook County, Illinois",41.3,859,330,48,31,25,34,51,0,86,0,46,51,70,68,1813,41,1772,0,17,031,826700,2
3523,"Block Group 1, Census Tract 8267, Cook County, Illinois",22.9,614,168,20,36,37,75,106,26,0,11,77,10,13,2,1681,22,1648,0,17,031,826700,1
3524,"Block Group 3, Census Tract 8267, Cook County, Illinois",42.8,304,37,0,0,48,45,12,0,32,0,11,35,47,0,715,54,640,0,17,031,826700,3
3525,"Block Group 4, Census Tract 8267, Cook County, Illinois",41.7,437,51,11,32,30,36,67,0,60,0,12,21,48,0,948,44,893,0,17,031,826700,4
3526,"Block Group 2, Census Tract 8268, Cook County, Illinois",30.9,647,43,42,48,8,9,55,88,0,63,127,84,19,1466,817,363,447,0,17,031,826800,2
3527,"Block Group 4, Census Tract 8268, Cook County, Illinois",29.0,247,54,0,16,42,17,0,0,30,16,0,30,0,35,681,0,660,0,17,031,826800,4
3528,"Block Group 1, Census Tract 8268, Cook County, Illinois",26.9,440,124,11,0,43,43,29,18,0,67,59,0,34,66,1490,107,1250,0,17,031,826800,1
3529,"Block Group 3, Census Tract 8268, Cook County, Illinois",35.9,214,39,6,19,55,39,13,0,12,0,21,10,0,467,217,27,178,0,17,031,826800,3
